case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary
6595,598,M,PhD,71,Other,74,92,Assoc,0,4812.0
6596,598,M,PhD,71,Other,74,93,Assoc,0,4881.0
6597,598,M,PhD,71,Other,74,94,Assoc,0,4881.0
6598,598,M,PhD,71,Other,74,95,Assoc,0,5095.0
6599,599,M,PhD,94,Other,93,93,Assist,0,7667.0
6600,599,M,PhD,94,Other,93,94,Assist,0,7667.0
6601,599,M,PhD,94,Other,93,95,Assist,0,7919.0
6602,600,M,PhD,77,Other,77,77,Assist,0,1466.0
6603,600,M,PhD,77,Other,77,78,Assist,0,1608.0
6604,600,M,PhD,77,Other,77,79,Assist,0,1842.0
6605,600,M,PhD,77,Other,77,80,Assist,0,2290.0
6606,600,M,PhD,77,Other,77,81,Assist,0,2532.0
6607,600,M,PhD,77,Other,77,82,Assoc,0,2719.0
6608,600,M,PhD,77,Other,77,83,Assoc,0,2910.0
6609,600,M,PhD,77,Other,77,84,Assoc,0,3197.0
6610,600,M,PhD,77,Other,77,85,Assoc,0,3197.0
6611,600,M,PhD,77,Other,77,86,Full,0,3966.0
6612,600,M,PhD,77,Other,77,87,Full,0,4165.0
6613,600,M,PhD,77,Other,77,88,Full,0,4285.0
6614,600,M,PhD,77,Other,77,89,Full,0,4585.0
6615,600,M,PhD,77,Other,77,90,Full,0,4800.0
6616,600,M,PhD,77,Other,77,91,Full,0,5022.0
6617,600,M,PhD,77,Other,77,92,Full,0,5168.0
6618,600,M,PhD,77,Other,77,93,Full,0,5318.0
6619,600,M,PhD,77,Other,77,94,Full,0,5318.0
6620,600,M,PhD,77,Other,77,95,Full,0,5394.0
6621,601,F,PhD,86,Other,86,86,Assist,0,4708.0
6622,601,F,PhD,86,Other,86,87,Assist,0,4944.0
6623,601,F,PhD,86,Other,86,88,Assist,0,5387.0
6624,601,F,PhD,86,Other,86,89,Assist,0,5846.0
6625,601,F,PhD,86,Other,86,90,Assist,0,6120.0
6626,601,F,PhD,86,Other,86,91,Assist,0,6781.0
6627,601,F,PhD,86,Other,86,92,Assist,0,6977.0
6628,601,F,PhD,86,Other,86,93,Assoc,0,7494.0
6629,601,F,PhD,86,Other,86,94,Assoc,0,7494.0
6630,601,F,PhD,86,Other,86,95,Assoc,0,7919.0
6631,602,M,PhD,88,Prof,90,90,Assist,0,5010.0
6632,602,M,PhD,88,Prof,90,91,Assist,0,5095.0
6633,602,M,PhD,88,Prof,90,92,Assist,0,5318.0
6634,602,M,PhD,88,Prof,90,93,Assist,0,5631.0
6635,602,M,PhD,88,Prof,90,94,Assist,0,5631.0
6636,602,M,PhD,88,Prof,90,95,Assist,0,5794.0
6637,603,M,PhD,94,Other,94,94,Assist,0,4544.0
6638,603,M,PhD,94,Other,94,95,Assist,0,4676.0
6639,604,M,PhD,61,Other,61,76,Full,0,4257.0
6640,604,M,PhD,61,Other,61,77,Full,0,4500.0
6641,604,M,PhD,61,Other,61,78,Full,0,4680.0
6642,604,M,PhD,61,Other,61,79,Full,0,5154.0
6643,604,M,PhD,61,Other,61,80,Full,0,5463.0
6644,604,M,PhD,61,Other,61,81,Full,0,5853.731
6645,604,M,PhD,61,Other,61,82,Full,0,5883.0
6646,604,M,PhD,61,Other,61,83,Full,0,6207.0
6647,604,M,PhD,61,Other,61,84,Full,0,6350.0
6648,604,M,PhD,61,Other,61,85,Full,0,6723.0
6649,604,M,PhD,61,Other,61,86,Full,0,6925.0
6650,604,M,PhD,61,Other,61,87,Full,0,7272.0
6651,604,M,PhD,61,Other,61,88,Full,0,7272.0
6652,604,M,PhD,61,Other,61,89,Full,0,7562.0
6653,604,M,PhD,61,Other,61,90,Full,0,7803.0
6654,604,M,PhD,61,Other,61,91,Full,0,8283.0
6655,604,M,PhD,61,Other,61,92,Full,0,8523.0
6656,604,M,PhD,61,Other,61,93,Full,0,8770.0
6657,604,M,PhD,61,Other,61,94,Full,0,8770.0
6658,604,M,PhD,61,Other,61,95,Full,0,9025.0
6659,605,F,PhD,74,Prof,86,86,Assoc,0,5509.0
6660,605,F,PhD,74,Prof,86,87,Assoc,0,5786.0
6661,605,F,PhD,74,Prof,86,88,Assoc,0,5953.0
6662,605,F,PhD,74,Prof,86,89,Full,0,6555.0
6663,605,F,PhD,74,Prof,86,90,Full,0,7692.0
6664,605,F,PhD,74,Prof,86,91,Full,0,7935.0
6665,605,F,PhD,74,Prof,86,92,Full,0,8165.0
6666,605,F,PhD,74,Prof,86,93,Full,0,8402.0
6667,605,F,PhD,74,Prof,86,94,Full,0,8402.0
6668,605,F,PhD,74,Prof,86,95,Full,0,8523.0
6669,606,M,PhD,82,Prof,92,92,Assist,0,6111.0
6670,606,M,PhD,82,Prof,92,93,Assist,0,6135.0
6671,606,M,PhD,82,Prof,92,94,Assist,0,6135.0
6672,606,M,PhD,82,Prof,92,95,Assist,0,6404.0
6673,607,M,PhD,70,Other,72,76,Assoc,0,2506.0
6674,607,M,PhD,70,Other,72,77,Assoc,0,2786.567
6675,607,M,PhD,70,Other,72,78,Assoc,0,2925.0
6676,607,M,PhD,70,Other,72,80,Full,0,3498.0
6677,607,M,PhD,70,Other,72,81,Full,0,3887.0
6678,607,M,PhD,70,Other,72,82,Full,0,4116.0
6679,607,M,PhD,70,Other,72,83,Full,0,4798.0
6680,607,M,PhD,70,Other,72,84,Full,0,5349.0
6681,607,M,PhD,70,Other,72,85,Full,0,5349.0
6682,607,M,PhD,70,Other,72,86,Full,0,5833.0
6683,607,M,PhD,70,Other,72,87,Full,0,6126.0
6684,607,M,PhD,70,Other,72,88,Full,0,6126.0
6685,607,M,PhD,70,Other,72,89,Full,0,6462.0
6686,607,M,PhD,70,Other,72,90,Full,0,6764.0
6687,607,M,PhD,70,Other,72,91,Full,0,7078.0
6688,607,M,PhD,70,Other,72,92,Full,0,7388.0
6689,607,M,PhD,70,Other,72,93,Full,0,7494.0
6690,607,M,PhD,70,Other,72,94,Full,0,7494.0
6691,607,M,PhD,70,Other,72,95,Full,0,7714.0
6692,608,M,PhD,85,Prof,85,85,Assist,0,3688.0
6693,608,M,PhD,85,Prof,85,86,Assist,0,3799.0
6694,608,M,PhD,85,Prof,85,87,Assist,0,3990.0
6695,608,M,PhD,85,Prof,85,88,Assist,0,4105.0
6696,608,M,PhD,85,Prof,85,89,Assist,0,4393.0
6697,608,M,PhD,85,Prof,85,90,Assist,0,4800.0
6698,608,M,PhD,85,Prof,85,91,Assoc,0,5242.0
6699,608,M,PhD,85,Prof,85,92,Assoc,0,5551.0
6700,608,M,PhD,85,Prof,85,93,Assoc,0,5712.0
6701,608,M,PhD,85,Prof,85,94,Assoc,0,5712.0
6702,608,M,PhD,85,Prof,85,95,Assoc,0,5794.0
6703,609,F,PhD,73,Prof,78,78,Assist,0,1900.0
6704,609,F,PhD,73,Prof,78,79,Assist,0,2161.0
6705,609,F,PhD,73,Prof,78,80,Assist,0,2320.896
6706,609,F,PhD,73,Prof,78,81,Assist,0,2719.0
6707,609,F,PhD,73,Prof,78,82,Assist,0,2838.0
6708,609,F,PhD,73,Prof,78,83,Assist,0,3081.0
6709,609,F,PhD,73,Prof,78,84,Assoc,0,3337.0
6710,609,F,PhD,73,Prof,78,85,Assoc,0,3337.0
6711,609,F,PhD,73,Prof,78,86,Assoc,0,3745.0
6712,609,F,PhD,73,Prof,78,87,Assoc,0,3933.0
6713,609,F,PhD,73,Prof,78,88,Assoc,0,4047.0
6714,609,F,PhD,73,Prof,78,89,Assoc,0,4434.328
6715,609,F,PhD,73,Prof,78,90,Assoc,0,4800.0
6716,609,F,PhD,73,Prof,78,91,Assoc,0,5095.0
6717,609,F,PhD,73,Prof,78,92,Assoc,0,5242.0
6718,609,F,PhD,73,Prof,78,93,Assoc,0,5394.0
6719,609,F,PhD,73,Prof,78,94,Assoc,0,5394.0
6720,609,F,PhD,73,Prof,78,95,Assoc,0,5631.0
6721,610,M,PhD,74,Other,88,88,Assoc,0,3658.0
6722,610,M,PhD,74,Other,88,89,Assoc,0,3970.0
6723,610,M,PhD,74,Other,88,90,Assoc,0,4215.0
6724,610,M,PhD,74,Other,88,91,Full,0,4806.0
6725,610,M,PhD,74,Other,88,92,Full,0,5088.0
6726,610,M,PhD,74,Other,88,93,Full,0,5311.0
6727,610,M,PhD,74,Other,88,94,Full,0,5311.0
6728,610,M,PhD,74,Other,88,95,Full,0,5544.0
6729,611,M,PhD,83,Other,85,85,Assist,0,3152.0
6730,611,M,PhD,83,Other,85,86,Assist,0,3246.0
6731,611,M,PhD,83,Other,85,87,Assist,0,3409.0
6732,611,M,PhD,83,Other,85,88,Assist,0,3559.0
6733,611,M,PhD,83,Other,85,89,Assist,0,3808.0
6734,611,M,PhD,83,Other,85,90,Assist,0,3986.0
6735,611,M,PhD,83,Other,85,91,Assoc,0,4416.0
6736,611,M,PhD,83,Other,85,92,Assoc,0,4676.0
6737,611,M,PhD,83,Other,85,93,Assoc,0,4812.0
6738,611,M,PhD,83,Other,85,94,Assoc,0,4812.0
6739,611,M,PhD,83,Other,85,95,Assoc,0,5095.0
6740,612,M,PhD,70,Prof,83,83,Assoc,0,3605.0
6741,612,M,PhD,70,Prof,83,84,Assoc,0,3795.0
6742,612,M,PhD,70,Prof,83,85,Assoc,0,3795.0
6743,612,M,PhD,70,Prof,83,86,Assoc,0,4446.0
6744,612,M,PhD,70,Prof,83,87,Assoc,0,4669.0
6745,612,M,PhD,70,Prof,83,88,Assoc,0,4874.0
6746,612,M,PhD,70,Prof,83,89,Assoc,0,5366.0
6747,612,M,PhD,70,Prof,83,90,Assoc,0,6120.0
6748,612,M,PhD,70,Prof,83,91,Full,0,6684.0
6749,612,M,PhD,70,Prof,83,92,Full,0,7078.0
6750,612,M,PhD,70,Prof,83,93,Full,0,7388.0
6751,612,M,PhD,70,Prof,83,94,Full,0,7388.0
6752,612,M,PhD,70,Prof,83,95,Full,0,7712.0
6753,613,M,PhD,61,Prof,68,76,Full,0,2339.0
6754,613,M,PhD,61,Prof,68,77,Full,0,2544.0
6755,613,M,PhD,61,Prof,68,78,Full,0,2628.0
6756,613,M,PhD,61,Prof,68,81,Full,0,3369.0
6757,613,M,PhD,61,Prof,68,82,Full,0,3517.0
6758,613,M,PhD,61,Prof,68,83,Full,0,3764.0
6759,613,M,PhD,61,Prof,68,84,Full,0,4018.0
6760,613,M,PhD,61,Prof,68,85,Full,0,4018.0
6761,613,M,PhD,61,Prof,68,86,Full,0,4139.0
6762,613,M,PhD,61,Prof,68,87,Full,0,4347.0
6763,613,M,PhD,61,Prof,68,88,Full,0,4347.0
6764,613,M,PhD,61,Prof,68,89,Full,0,5068.0
6765,613,M,PhD,61,Prof,68,90,Full,0,5617.0
6766,613,M,PhD,61,Prof,68,91,Full,0,5794.0
6767,613,M,PhD,61,Prof,68,92,Full,0,5962.0
6768,613,M,PhD,61,Prof,68,93,Full,0,6135.0
6769,613,M,PhD,61,Prof,68,94,Full,0,6135.0
6770,613,M,PhD,61,Prof,68,95,Full,0,6223.0
6771,614,M,PhD,84,Arts,84,84,Assist,0,2301.0
6772,614,M,PhD,84,Arts,84,85,Assist,0,2301.0
6773,614,M,PhD,84,Arts,84,86,Assist,0,2696.0
6774,614,M,PhD,84,Arts,84,88,Assist,0,2913.0
6775,614,M,PhD,84,Arts,84,89,Assist,0,3117.0
6776,614,M,PhD,84,Arts,84,90,Assoc,0,3658.0
6777,614,M,PhD,84,Arts,84,91,Assoc,0,4053.0
6778,614,M,PhD,84,Arts,84,92,Assoc,0,4171.0
6779,614,M,PhD,84,Arts,84,93,Assoc,0,4292.0
6780,614,M,PhD,84,Arts,84,94,Assoc,0,4292.0
6781,614,M,PhD,84,Arts,84,95,Assoc,0,4480.0
6782,615,F,PhD,91,Other,95,95,Assist,0,3459.0
6783,616,M,PhD,68,Arts,73,76,Assoc,1,1743.0
6784,616,M,PhD,68,Arts,73,77,Assoc,1,2019.0
6785,616,M,PhD,68,Arts,73,78,Assoc,1,2176.0
6786,616,M,PhD,68,Arts,73,79,Assoc,1,2454.0
6787,616,M,PhD,68,Arts,73,80,Assoc,1,2642.0
6788,616,M,PhD,68,Arts,73,81,Assoc,1,3005.0
6789,616,M,PhD,68,Arts,73,82,Assoc,1,3092.0
6790,616,M,PhD,68,Arts,73,83,Assoc,1,3310.0
6791,616,M,PhD,68,Arts,73,84,Full,1,3636.0
6792,616,M,PhD,68,Arts,73,85,Full,1,3636.0
6793,616,M,PhD,68,Arts,73,86,Full,1,4081.0
6794,616,M,PhD,68,Arts,73,87,Full,1,4285.0
6795,616,M,PhD,68,Arts,73,88,Full,1,4473.0
6796,616,M,PhD,68,Arts,73,89,Full,1,4925.0
6797,616,M,PhD,68,Arts,73,90,Full,1,5780.0
6798,616,M,PhD,68,Arts,73,91,Full,0,6223.0
6799,616,M,PhD,68,Arts,73,92,Full,0,6404.0
6800,616,M,PhD,68,Arts,73,93,Full,0,6496.0
6801,616,M,PhD,68,Arts,73,94,Full,0,6496.0
6802,616,M,PhD,68,Arts,73,95,Full,0,6684.0
6803,617,F,PhD,84,Other,84,84,Assist,0,2651.0
6804,617,F,PhD,84,Other,84,85,Assist,0,2651.0
6805,617,F,PhD,84,Other,84,86,Assist,0,2892.0
6806,617,F,PhD,84,Other,84,87,Assist,0,3038.0
6807,617,F,PhD,84,Other,84,88,Assist,0,3171.0
6808,617,F,PhD,84,Other,84,89,Assist,0,3490.0
6809,617,F,PhD,84,Other,84,90,Assist,0,3653.0
6810,617,F,PhD,84,Other,84,91,Assoc,0,3991.0
6811,617,F,PhD,84,Other,84,92,Assoc,0,4106.0
6812,617,F,PhD,84,Other,84,93,Assoc,0,4225.0
6813,617,F,PhD,84,Other,84,94,Assoc,0,4225.0
6814,617,F,PhD,84,Other,84,95,Assoc,0,4411.0
6815,618,F,PhD,61,Other,73,76,Full,0,2482.0
6816,618,F,PhD,61,Other,73,77,Full,0,2800.0
6817,618,F,PhD,61,Other,73,78,Full,0,2976.0
6818,618,F,PhD,61,Other,73,79,Full,0,3297.015
6819,618,F,PhD,61,Other,73,80,Full,0,3597.0
6820,618,F,PhD,61,Other,73,81,Full,0,4116.0
6821,618,F,PhD,61,Other,73,82,Full,0,4358.0
6822,618,F,PhD,61,Other,73,83,Full,0,4598.0
6823,618,F,PhD,61,Other,73,84,Full,0,5052.0
6824,618,F,PhD,61,Other,73,85,Full,0,5052.0
6825,618,F,PhD,61,Other,73,86,Full,0,5669.0
6826,618,F,PhD,61,Other,73,87,Full,0,5953.0
6827,618,F,PhD,61,Other,73,88,Full,0,6126.0
6828,618,F,PhD,61,Other,73,89,Full,0,6555.0
6829,618,F,PhD,61,Other,73,90,Full,0,6861.0
6830,618,F,PhD,61,Other,73,91,Full,0,7180.0
6831,618,F,PhD,61,Other,73,92,Full,0,7388.0
6832,618,F,PhD,61,Other,73,93,Full,0,7602.0
6833,618,F,PhD,61,Other,73,94,Full,0,7602.0
6834,618,F,PhD,61,Other,73,95,Full,0,7823.0
6835,619,F,PhD,70,Prof,73,76,Assoc,0,1946.0
6836,619,F,PhD,70,Prof,73,77,Assoc,0,2058.0
6837,619,F,PhD,70,Prof,73,78,Assoc,0,2136.0
6838,619,F,PhD,70,Prof,73,79,Assoc,0,2285.0
6839,619,F,PhD,70,Prof,73,80,Assoc,0,2507.0
6840,619,F,PhD,70,Prof,73,81,Assoc,0,2758.0
6841,619,F,PhD,70,Prof,73,82,Assoc,0,2758.0
6842,619,F,PhD,70,Prof,73,83,Assoc,0,3505.0
6843,619,F,PhD,70,Prof,73,84,Assoc,0,4077.0
6844,619,F,PhD,70,Prof,73,85,Full,0,4195.0
6845,619,F,PhD,70,Prof,73,86,Full,0,4708.0
6846,619,F,PhD,70,Prof,73,87,Full,0,4944.0
6847,619,F,PhD,70,Prof,73,88,Full,0,5623.0
6848,619,F,PhD,70,Prof,73,89,Full,0,6190.0
6849,619,F,PhD,70,Prof,73,90,Full,0,6668.0
6850,619,F,PhD,70,Prof,73,91,Full,0,7078.0
6851,619,F,PhD,70,Prof,73,92,Full,0,7283.0
6852,619,F,PhD,70,Prof,73,93,Full,0,7602.0
6853,619,F,PhD,70,Prof,73,94,Full,0,7602.0
6854,619,F,PhD,70,Prof,73,95,Full,1,9556.0
6855,620,M,PhD,89,Other,94,94,Assist,0,3042.0
6856,620,M,PhD,89,Other,94,95,Assist,0,3130.588
6857,621,M,PhD,66,Other,71,76,Assoc,0,2258.0
6858,621,M,PhD,66,Other,71,77,Assoc,0,2529.0
6859,621,M,PhD,66,Other,71,78,Full,0,2719.0
6860,621,M,PhD,66,Other,71,79,Full,0,3021.0
6861,621,M,PhD,66,Other,71,80,Full,0,3327.0
6862,621,M,PhD,66,Other,71,81,Full,0,3777.612
6863,621,M,PhD,66,Other,71,82,Full,0,4000.0
6864,621,M,PhD,66,Other,71,83,Full,0,4220.0
6865,621,M,PhD,66,Other,71,84,Full,0,4442.0
6866,621,M,PhD,66,Other,71,85,Full,0,4442.0
6867,621,M,PhD,66,Other,71,86,Full,0,4985.0
6868,621,M,PhD,66,Other,71,87,Full,0,5235.0
6869,621,M,PhD,66,Other,71,88,Full,0,5361.194
6870,621,M,PhD,66,Other,71,89,Full,0,5734.328
6871,621,M,PhD,66,Other,71,90,Full,0,5946.269
6872,621,M,PhD,66,Other,71,91,Full,0,6781.0
6873,621,M,PhD,66,Other,71,92,Full,0,7078.0
6874,621,M,PhD,66,Other,71,93,Full,0,7283.0
6875,621,M,PhD,66,Other,71,94,Full,0,7283.0
6876,621,M,PhD,66,Other,71,95,Full,0,7611.0
6877,622,M,PhD,51,Other,91,91,Full,0,10411.0
6878,622,M,PhD,51,Other,91,92,Full,0,10411.0
6879,622,M,PhD,51,Other,91,93,Full,0,10561.0
6880,622,M,PhD,51,Other,91,94,Full,0,10561.0
6881,622,M,PhD,51,Other,91,95,Full,0,10867.0
6882,623,M,PhD,73,Arts,72,76,Assist,0,1563.0
6883,623,M,PhD,73,Arts,72,77,Assist,0,1717.0
6884,623,M,PhD,73,Arts,72,78,Assist,0,1828.0
6885,623,M,PhD,73,Arts,72,79,Assoc,0,2028.358
6886,623,M,PhD,73,Arts,72,80,Assoc,0,2121.0
6887,623,M,PhD,73,Arts,72,81,Assoc,0,2391.0
6888,623,M,PhD,73,Arts,72,82,Assoc,0,2532.0
6889,623,M,PhD,73,Arts,72,83,Assoc,0,2671.0
6890,623,M,PhD,73,Arts,72,84,Assoc,0,2811.0
6891,623,M,PhD,73,Arts,72,85,Assoc,0,2811.0
6892,623,M,PhD,73,Arts,72,86,Assoc,0,2896.0
6893,623,M,PhD,73,Arts,72,87,Assoc,0,3041.0
6894,623,M,PhD,73,Arts,72,88,Assoc,0,3266.0
6895,623,M,PhD,73,Arts,72,89,Assoc,0,3754.0
6896,623,M,PhD,73,Arts,72,90,Assoc,0,3986.0
6897,623,M,PhD,73,Arts,72,91,Full,0,4544.0
6898,623,M,PhD,73,Arts,72,92,Full,0,4676.0
6899,623,M,PhD,73,Arts,72,93,Full,0,4812.0
6900,623,M,PhD,73,Arts,72,94,Full,0,4812.0
6901,623,M,PhD,73,Arts,72,95,Full,0,5095.0
6902,624,M,PhD,70,Other,78,78,Assist,0,1730.0
6903,624,M,PhD,70,Other,78,79,Assist,0,1959.0
6904,624,M,PhD,70,Other,78,80,Assist,0,2079.0
6905,624,M,PhD,70,Other,78,81,Assoc,0,2323.0
6906,624,M,PhD,70,Other,78,82,Assoc,0,2391.0
6907,624,M,PhD,70,Other,78,83,Assoc,0,2523.0
6908,624,M,PhD,70,Other,78,84,Assoc,0,2892.0
6909,624,M,PhD,70,Other,78,85,Assoc,0,2892.0
6910,624,M,PhD,70,Other,78,86,Assoc,0,3246.0
6911,624,M,PhD,70,Other,78,87,Assoc,0,3409.0
6912,624,M,PhD,70,Other,78,88,Full,0,3877.0
6913,624,M,PhD,70,Other,78,89,Full,0,4330.0
6914,624,M,PhD,70,Other,78,90,Full,0,4533.0
6915,624,M,PhD,70,Other,78,91,Full,0,5394.0
6916,624,M,PhD,70,Other,78,92,Full,0,5631.0
6917,624,M,PhD,70,Other,78,93,Full,1,7388.0
6918,624,M,PhD,70,Other,78,94,Full,1,7388.0
6919,624,M,PhD,70,Other,78,95,Full,1,7935.0
6920,625,F,PhD,88,Other,91,91,Assist,0,2752.0
6921,625,F,PhD,88,Other,91,92,Assist,0,3042.0
6922,625,F,PhD,88,Other,91,93,Assist,0,3130.0
6923,625,F,PhD,88,Other,91,94,Assist,0,3130.0
6924,625,F,PhD,88,Other,91,95,Assist,0,3256.0
6925,626,M,PhD,74,Other,85,85,Assoc,0,4704.0
6926,626,M,PhD,74,Other,85,86,Assoc,0,4844.0
6927,626,M,PhD,74,Other,85,87,Assoc,0,5087.0
6928,626,M,PhD,74,Other,85,88,Assoc,0,5087.0
6929,626,M,PhD,74,Other,85,89,Assoc,0,5290.0
6930,626,M,PhD,74,Other,85,90,Assoc,0,5381.0
6931,626,M,PhD,74,Other,85,91,Full,0,5631.0
6932,626,M,PhD,74,Other,85,92,Full,0,5878.0
6933,626,M,PhD,74,Other,85,93,Full,0,6048.0
6934,626,M,PhD,74,Other,85,94,Full,0,6048.0
6935,626,M,PhD,74,Other,85,95,Full,0,6313.0
6936,627,M,PhD,91,Prof,95,95,Assist,0,4171.0
6937,628,M,PhD,85,Prof,89,89,Assist,0,4996.0
6938,628,M,PhD,85,Prof,89,90,Assist,0,5082.0
6939,628,M,PhD,85,Prof,89,91,Assist,0,5394.0
6940,628,M,PhD,85,Prof,89,92,Assist,0,5631.0
6941,628,M,PhD,85,Prof,89,93,Assoc,0,6048.0
6942,628,M,PhD,85,Prof,89,94,Assoc,0,6048.0
6943,628,M,PhD,85,Prof,89,95,Assoc,0,6496.0
6944,629,F,PhD,90,Other,92,92,Assist,0,3611.0
6945,629,F,PhD,90,Other,92,93,Assist,0,3715.0
6946,629,F,PhD,90,Other,92,94,Assist,0,3715.0
6947,629,F,PhD,90,Other,92,95,Assist,0,3934.0
6948,630,M,PhD,84,Prof,90,90,Assoc,0,4663.333
6949,630,M,PhD,84,Prof,90,91,Assoc,0,4743.0
6950,630,M,PhD,84,Prof,90,92,Assoc,0,4881.0
6951,630,M,PhD,84,Prof,90,93,Assoc,0,5022.0
6952,630,M,PhD,84,Prof,90,94,Assoc,0,5022.0
6953,630,M,PhD,84,Prof,90,95,Assoc,0,5168.0
6954,631,M,PhD,63,Other,68,76,Full,0,2232.0
6955,631,M,PhD,63,Other,68,77,Full,0,2460.0
6956,631,M,PhD,63,Other,68,78,Full,1,2586.0
6957,631,M,PhD,63,Other,68,79,Full,1,2850.0
6958,631,M,PhD,63,Other,68,80,Full,1,3058.0
6959,631,M,PhD,63,Other,68,81,Full,0,3417.0
6960,631,M,PhD,63,Other,68,82,Full,0,3417.0
6961,631,M,PhD,63,Other,68,83,Full,0,3605.0
6962,631,M,PhD,63,Other,68,84,Full,0,4018.0
6963,631,M,PhD,63,Other,68,85,Full,0,4018.0
6964,631,M,PhD,63,Other,68,86,Full,0,4139.0
6965,631,M,PhD,63,Other,68,87,Full,0,4347.0
6966,631,M,PhD,63,Other,68,88,Full,0,4473.0
6967,631,M,PhD,63,Other,68,89,Full,0,4786.0
6968,631,M,PhD,63,Other,68,90,Full,0,4939.0
6969,631,M,PhD,63,Other,68,91,Full,0,5168.0
6970,631,M,PhD,63,Other,68,92,Full,0,5318.0
6971,631,M,PhD,63,Other,68,93,Full,0,5394.0
6972,631,M,PhD,63,Other,68,94,Full,0,5394.0
6973,631,M,PhD,63,Other,68,95,Full,0,5551.0
6974,632,M,PhD,74,Prof,89,89,Full,0,6555.0
6975,632,M,PhD,74,Prof,89,90,Full,0,7060.0
6976,632,M,PhD,74,Prof,89,91,Full,0,7602.0
6977,632,M,PhD,74,Prof,89,92,Full,0,7935.0
6978,632,M,PhD,74,Prof,89,93,Full,0,8165.0
6979,632,M,PhD,74,Prof,89,94,Full,0,8165.0
6980,632,M,PhD,74,Prof,89,95,Full,0,8523.0
6981,633,M,PhD,63,Other,75,76,Assist,0,2232.0
6982,633,M,PhD,63,Other,75,77,Assist,0,2400.0
6983,633,M,PhD,63,Other,75,78,Assist,0,2471.0
6984,633,M,PhD,63,Other,75,79,Assist,0,2647.0
6985,633,M,PhD,63,Other,75,80,Assist,0,2826.0
6986,633,M,PhD,63,Other,75,83,Assoc,0,3406.0
6987,633,M,PhD,63,Other,75,84,Assoc,0,3586.0
6988,633,M,PhD,63,Other,75,85,Assoc,0,3586.0
6989,633,M,PhD,63,Other,75,86,Assoc,0,3909.0
6990,633,M,PhD,63,Other,75,87,Assoc,0,4105.0
6991,633,M,PhD,63,Other,75,88,Assoc,0,4225.0
6992,633,M,PhD,63,Other,75,89,Assoc,0,4585.0
6993,633,M,PhD,63,Other,75,90,Assoc,0,4869.0
6994,633,M,PhD,63,Other,75,91,Assoc,0,5242.0
6995,633,M,PhD,63,Other,75,92,Assoc,0,5394.0
6996,633,M,PhD,63,Other,75,93,Assoc,0,5551.0
6997,633,M,PhD,63,Other,75,94,Full,0,5712.0
6998,633,M,PhD,63,Other,75,95,Full,0,6135.0
6999,634,M,PhD,69,Other,70,76,Assoc,0,1598.0
7000,634,M,PhD,69,Other,70,77,Assoc,0,1746.0
7001,634,M,PhD,69,Other,70,78,Assoc,0,1817.0
7002,634,M,PhD,69,Other,70,79,Assoc,0,1981.0
7003,634,M,PhD,69,Other,70,80,Assoc,0,2138.0
7004,634,M,PhD,69,Other,70,81,Assoc,0,2353.0
7005,634,M,PhD,69,Other,70,82,Assoc,0,2422.0
7006,634,M,PhD,69,Other,70,83,Assoc,0,2555.0
7007,634,M,PhD,69,Other,70,84,Assoc,0,2977.0
7008,634,M,PhD,69,Other,70,85,Assoc,0,2977.0
7009,634,M,PhD,69,Other,70,86,Assoc,0,3066.0
7010,634,M,PhD,69,Other,70,87,Assoc,0,3220.0
7011,634,M,PhD,69,Other,70,88,Assoc,0,3313.0
7012,634,M,PhD,69,Other,70,89,Assoc,0,3918.0
7013,634,M,PhD,69,Other,70,90,Assoc,0,3986.0
7014,634,M,PhD,69,Other,70,91,Assoc,0,4053.0
7015,634,M,PhD,69,Other,70,92,Assoc,0,4112.0
7016,634,M,PhD,69,Other,70,93,Assoc,0,4112.0
7017,634,M,PhD,69,Other,70,94,Assoc,0,4112.0
7018,634,M,PhD,69,Other,70,95,Assoc,0,4231.0
7019,635,M,PhD,67,Other,79,79,Full,1,4300.0
7020,635,M,PhD,67,Other,79,80,Full,1,4606.0
7021,635,M,PhD,67,Other,79,81,Full,1,5143.0
7022,635,M,PhD,67,Other,79,82,Full,1,5324.0
7023,635,M,PhD,67,Other,79,83,Full,1,5862.0
7024,635,M,PhD,67,Other,79,84,Full,0,6663.0
7025,635,M,PhD,67,Other,79,85,Full,0,6663.0
7026,635,M,PhD,67,Other,79,86,Full,0,7228.0
7027,635,M,PhD,67,Other,79,87,Full,0,7591.0
7028,635,M,PhD,67,Other,79,88,Full,0,7811.0
7029,635,M,PhD,67,Other,79,89,Full,0,8239.0
7030,635,M,PhD,67,Other,79,90,Full,0,8624.0
7031,635,M,PhD,67,Other,79,91,Full,0,9025.0
7032,635,M,PhD,67,Other,79,92,Full,0,9154.0
7033,635,M,PhD,67,Other,79,93,Full,0,9420.0
7034,635,M,PhD,67,Other,79,94,Full,0,9420.0
7035,635,M,PhD,67,Other,79,95,Full,0,9692.515
7036,636,M,PhD,75,Prof,79,79,Assist,0,1927.0
7037,636,M,PhD,75,Prof,79,82,Assoc,0,2492.0
7038,636,M,PhD,75,Prof,79,83,Assoc,0,2668.0
7039,636,M,PhD,75,Prof,79,84,Assoc,0,2808.0
7040,636,M,PhD,75,Prof,79,85,Assoc,0,3194.0
